-4.959831137986457916e-01,-1.310802270647694594e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-4.988980552669142754e-01,-2.587175879185646746e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-5.030219475450717903e-01,-3.880311905091485269e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-5.090931276177211862e-01,-5.086820908056953125e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-5.154757078378094937e-01,-6.393964876042142718e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-5.240250835448596600e-01,-7.682544921070092944e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-5.331544499944778082e-01,-9.020372810939831371e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-5.443544903798889223e-01,-1.036088831558451724e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-5.567339336859276067e-01,-1.162215354468813279e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-5.677512824066384134e-01,-1.283421294797919103e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-5.826215327782385822e-01,-1.399500493092485122e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-5.979650110500484006e-01,-1.493517226533830344e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-6.144072248031083872e-01,-1.581002310226274285e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-6.314829906240392310e-01,-1.649596392797604560e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-6.488899855508268866e-01,-1.716368435911373724e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-6.662655206014226339e-01,-1.770443044171731914e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-6.833859514019682280e-01,-1.801070656571936504e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.037003177312962654e-01,-1.852469798480688157e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.219209048927937022e-01,-1.872879857759185418e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.389324154302606695e-01,-1.875844703788439455e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.569178029988644640e-01,-1.866141012539991248e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.764937626992138853e-01,-1.854568507371006161e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.945641034046435625e-01,-1.821602748156763221e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.146658558495066815e-01,-1.782979281448358183e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.330815838069091095e-01,-1.757805536797827847e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.502812116467014514e-01,-1.701460633145995133e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.670706561252501388e-01,-1.645612294169570416e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.836970404813658808e-01,-1.560101676599793749e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.989996589318338671e-01,-1.482242206623819551e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.127274544002267342e-01,-1.391480222560422322e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.253305868752981223e-01,-1.304946444291370938e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.380172084118494347e-01,-1.210440261104570731e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.499613028986337859e-01,-1.124901025463155221e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.599186377944811666e-01,-1.027252544023342547e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.712235825937666212e-01,-9.404670208817345750e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.795350344927787889e-01,-8.344919122073734055e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.875994139801360649e-01,-7.329624110188662743e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.927771118102068915e-01,-6.330219137732427670e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.989670742405343251e-01,-5.273483406162302392e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-1.002398027911084899e+00,-4.057384253242713942e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-1.005933659616161435e+00,-2.935341098466507249e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-1.008569794309845946e+00,-1.871815519690364507e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-1.008652798906703341e+00,-7.018094770260527348e-04,-4.533131166773380905e-01,3.460002896076980194e-04
-1.006613009423681371e+00,3.733377742404932306e-04,-4.533131166773380905e-01,3.460002896076980194e-04
-1.006292119741586610e+00,1.541575917351150444e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-1.003962250539528478e+00,2.850816967662673021e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-1.000400765362773559e+00,4.164358333715330492e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.948082892026978152e-01,5.298572045600763274e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.894526930510193496e-01,6.601977629838947682e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.802940154265373796e-01,8.040085540611360132e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.707548471711737736e-01,9.409750306834092567e-03,-4.533131166773380905e-01,3.460002896076980194e-04
-9.570423662142679699e-01,1.082255962453203615e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.441967781450665287e-01,1.230721476801164595e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.313144623649652898e-01,1.387925851878747327e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.168914259694066482e-01,1.539603728334084688e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.017613884408168801e-01,1.707801926092980538e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.827686038157774862e-01,1.889259679588595198e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.631314708502366706e-01,2.080844668383671076e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.407400696385501915e-01,2.299744047218483384e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-8.146437002098460001e-01,2.525125327740495446e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.861624540719559517e-01,2.783496136878559415e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.541161073875264353e-01,3.037738977624525674e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-7.225833659405104248e-01,3.284900593423054765e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-6.859622110702282560e-01,3.558034930195134310e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-6.476539103882174020e-01,3.798816564208316870e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-6.063290337785948170e-01,4.027258649678995550e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-5.640523604798824975e-01,4.243123884456247163e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-5.193260540588792162e-01,4.420390875972536604e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-4.738931979966373720e-01,4.549373476122169080e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-4.279642321820302797e-01,4.647074849474171904e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-3.803315677369192849e-01,4.719448502016921482e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-3.332844269655872438e-01,4.776776708468517818e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-2.854005732070626911e-01,4.791224286966257184e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-2.364823470791240778e-01,4.788889832291567256e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-1.881277341480198373e-01,4.734408319164491036e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-1.403408378942498369e-01,4.662299486805199927e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-9.427130442131789745e-02,4.565072378486391413e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-4.912078134616029712e-02,4.468966489630956523e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-5.790415231060631711e-03,4.375585983881956353e-02,-4.533131166773380905e-01,3.460002896076980194e-04
3.659353713682657327e-02,4.291125188219773595e-02,-4.533131166773380905e-01,3.460002896076980194e-04
7.842272118724610830e-02,4.190823872828420421e-02,-4.533131166773380905e-01,3.460002896076980194e-04
1.189343911966401629e-01,4.091414417598455977e-02,-4.533131166773380905e-01,3.460002896076980194e-04
1.589441377632071217e-01,4.013784511299905294e-02,-4.533131166773380905e-01,3.460002896076980194e-04
2.012177940805777998e-01,3.945276772671409832e-02,-4.533131166773380905e-01,3.460002896076980194e-04
2.405145581353745066e-01,3.882805865592858091e-02,-4.533131166773380905e-01,3.460002896076980194e-04
2.771598420028978382e-01,3.843285493422742699e-02,-4.533131166773380905e-01,3.460002896076980194e-04
3.144853891964489723e-01,3.800691623299157912e-02,-4.533131166773380905e-01,3.460002896076980194e-04
3.531421839209527569e-01,3.786076538209141168e-02,-4.533131166773380905e-01,3.460002896076980194e-04
3.907516842450330929e-01,3.809122407837083057e-02,-4.533131166773380905e-01,3.460002896076980194e-04
4.287352926666465058e-01,3.868190840213189124e-02,-4.533131166773380905e-01,3.460002896076980194e-04
4.677200185571743218e-01,3.933611199003816949e-02,-4.533131166773380905e-01,3.460002896076980194e-04
5.070571092997454565e-01,4.035902845266858135e-02,-4.533131166773380905e-01,3.460002896076980194e-04
-4.821090414469032526e-01,-9.018958376555723981e-04,9.695305077278693062e-02,-9.442492401811580782e-03
-4.857701377624943362e-01,-1.930465980621517280e-03,9.695305077278693062e-02,-9.442492401811580782e-03
-4.892758761133852441e-01,-3.120418176139343799e-03,9.695305077278693062e-02,-9.442492401811580782e-03
-4.934374109379816020e-01,-4.246533592276981184e-03,9.695305077278693062e-02,-9.442492401811580782e-03
-4.995463658571165366e-01,-5.472041937762367296e-03,9.695305077278693062e-02,-9.442492401811580782e-03
-5.048417045234947498e-01,-6.564956443665537732e-03,9.695305077278693062e-02,-9.442492401811580782e-03
-5.135384769955489981e-01,-7.822456984500699914e-03,9.695305077278693062e-02,-9.442492401811580782e-03
-5.231657533390530190e-01,-9.128665386465678253e-03,9.695305077278693062e-02,-9.442492401811580782e-03
-5.338701110839177977e-01,-1.047705768939935153e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-5.438208756141503786e-01,-1.160134594201632161e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-5.585617883961950803e-01,-1.277883531186600578e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-5.718737281617457535e-01,-1.388006838048908009e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-5.855658528251900252e-01,-1.499131241572467313e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-6.018763766789964054e-01,-1.580463856439272285e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-6.174185059546162258e-01,-1.656323222560454611e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-6.345155033524051413e-01,-1.721444594169355830e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-6.523360322753314344e-01,-1.776365316423303420e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-6.699900518503210112e-01,-1.823115657377030047e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-6.878819050912342581e-01,-1.854332636812638935e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-7.061710805727748896e-01,-1.880754931621068937e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-7.226686954144312391e-01,-1.896015239013004033e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-7.407736881240900573e-01,-1.918993763029774174e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-7.596998019823274495e-01,-1.912669580233598496e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-7.783907848513068606e-01,-1.898123998901324674e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-7.955117963961928496e-01,-1.880506187857842668e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-8.118117147648596932e-01,-1.838223469876815522e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-8.309817593407111680e-01,-1.799709195280138618e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-8.470235822172915707e-01,-1.756270128268492062e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-8.630392016964850699e-01,-1.690215986724849517e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-8.785429823942314531e-01,-1.650696788678493801e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-8.938614661752568580e-01,-1.580098426004373710e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-9.078714677602267580e-01,-1.502356836712276378e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-9.235606791278568872e-01,-1.431007733958402500e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-9.386067922094591953e-01,-1.359088138136603681e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-9.517451655828625956e-01,-1.272594920166636619e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-9.610305427971765901e-01,-1.167861134396909646e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-9.714044207454232138e-01,-1.060051620031785338e-02,9.695305077278693062e-02,-9.442492401811580782e-03
-9.813864473289484192e-01,-9.742864958819194565e-03,9.695305077278693062e-02,-9.442492401811580782e-03
-9.877030753482771708e-01,-8.641499167738726089e-03,9.695305077278693062e-02,-9.442492401811580782e-03
